Timestamp,Number of Pixels in Range,food?
2023-06-29 14:01:01.646485,346,empty
2023-06-29 14:01:01.715583,356,empty
2023-06-29 14:01:01.791575,370,empty
2023-06-29 14:01:01.904685,0,empty
2023-06-29 14:01:01.938574,0,empty
2023-06-29 14:01:01.955450,0,empty
2023-06-29 14:01:01.973361,0,empty
2023-06-29 14:01:02.034938,0,empty
2023-06-29 14:01:02.049670,0,empty
2023-06-29 14:01:02.078560,0,empty
2023-06-29 14:01:02.101187,0,empty
2023-06-29 14:01:02.218338,334,empty
2023-06-29 14:01:02.280937,336,empty
2023-06-29 14:01:02.349322,354,empty
2023-06-29 14:01:02.389299,348,empty
2023-06-29 14:01:02.430483,392,empty
2023-06-29 14:01:02.496633,352,empty
2023-06-29 14:01:02.625324,316,empty
2023-06-29 14:01:02.685711,324,empty
2023-06-29 14:01:02.735653,330,empty
2023-06-29 14:01:02.816995,314,empty
2023-06-29 14:01:02.893795,2908,empty
2023-06-29 14:01:02.954963,4760,empty
2023-06-29 14:01:03.000366,5876,hand
2023-06-29 14:01:03.086077,6392,hand
2023-06-29 14:01:03.175222,6440,hand
2023-06-29 14:01:03.227588,6010,hand
2023-06-29 14:01:03.301550,5308,hand
2023-06-29 14:01:03.386600,5176,hand
2023-06-29 14:01:03.492139,5744,hand
2023-06-29 14:01:03.570524,7119,hand
2023-06-29 14:01:03.644450,8425,hand
2023-06-29 14:01:03.719151,8722,hand
2023-06-29 14:01:03.853428,9136,hand
2023-06-29 14:01:03.928539,9013,hand
2023-06-29 14:01:04.666986,6580,hand
2023-06-29 14:01:04.723562,6557,hand
2023-06-29 14:01:04.737396,6567,hand
2023-06-29 14:01:04.767990,4553,hand
2023-06-29 14:01:04.798320,7101,hand
2023-06-29 14:01:04.849725,7129,hand
2023-06-29 14:01:04.898562,6937,hand
2023-06-29 14:01:04.954653,6828,hand
2023-06-29 14:01:05.013773,6691,hand
2023-06-29 14:01:05.071968,6490,hand
2023-06-29 14:01:05.123908,6367,hand
2023-06-29 14:01:05.221362,5977,hand
2023-06-29 14:01:05.327255,5966,hand
2023-06-29 14:01:05.424713,5734,hand
2023-06-29 14:01:05.483913,5552,hand
2023-06-29 14:01:05.803475,2352,hand
2023-06-29 14:01:05.833076,2305,hand
2023-06-29 14:01:05.863406,3654,hand
2023-06-29 14:01:05.880030,1716,hand
2023-06-29 14:01:05.909874,3930,hand
2023-06-29 14:01:05.964541,3972,hand
2023-06-29 14:01:06.013236,3946,hand
2023-06-29 14:01:06.065933,4020,hand
2023-06-29 14:01:06.129894,3996,hand
2023-06-29 14:01:06.182682,4032,hand
2023-06-29 14:01:06.252957,3984,hand
2023-06-29 14:01:06.304048,3988,hand
2023-06-29 14:01:06.366965,3970,hand
2023-06-29 14:01:06.434938,3960,hand
2023-06-29 14:01:06.497449,3970,hand
2023-06-29 14:01:06.543613,3960,hand
2023-06-29 14:01:06.607863,3982,hand
2023-06-29 14:01:06.671891,3964,hand
2023-06-29 14:01:06.731936,3992,hand
2023-06-29 14:01:06.780708,3980,hand
2023-06-29 14:01:06.855418,3980,hand
2023-06-29 14:01:06.920884,3960,hand
2023-06-29 14:01:06.995570,3984,hand
2023-06-29 14:01:07.061966,3964,food
2023-06-29 14:01:07.125647,3978,food
2023-06-29 14:01:07.191497,3930,food
2023-06-29 14:01:07.260018,3936,food
2023-06-29 14:01:07.325798,3942,food
2023-06-29 14:01:07.393886,3976,food
2023-06-29 14:01:07.466067,3984,food
2023-06-29 14:01:07.529847,3952,food
2023-06-29 14:01:07.591237,3976,food
2023-06-29 14:01:07.656900,3958,food
2023-06-29 14:01:07.722015,3984,food
2023-06-29 14:01:07.787138,3964,food
2023-06-29 14:01:07.834224,3950,food
2023-06-29 14:01:07.895510,3960,food
2023-06-29 14:01:07.959601,3958,food
2023-06-29 14:01:08.030916,3944,food
2023-06-29 14:01:08.098718,3972,food
2023-06-29 14:01:08.148895,3914,food
2023-06-29 14:01:08.216496,3890,food
2023-06-29 14:01:08.315916,3926,food
2023-06-29 14:01:08.381516,3904,food
2023-06-29 14:01:08.427522,3944,food
2023-06-29 14:01:08.507546,3928,food
2023-06-29 14:01:08.618755,3874,food
2023-06-29 14:01:08.707250,3916,food
2023-06-29 14:01:08.790037,3890,food
2023-06-29 14:01:08.864709,3904,food
2023-06-29 14:01:08.967234,3920,food
2023-06-29 14:01:09.195692,1665,food
2023-06-29 14:01:09.220954,1681,food
2023-06-29 14:01:09.280283,3858,food
2023-06-29 14:01:09.315136,1670,food
2023-06-29 14:01:09.326077,1665,food
2023-06-29 14:01:09.336439,1669,food
2023-06-29 14:01:09.346683,1680,food
2023-06-29 14:01:09.359319,1681,food
2023-06-29 14:01:09.371220,1657,food
2023-06-29 14:01:09.396428,1705,food
2023-06-29 14:01:09.483112,3828,food
2023-06-29 14:01:09.533162,3868,food
2023-06-29 14:01:09.580902,3850,food
2023-06-29 14:01:09.663873,3820,food
2023-06-29 14:01:09.746421,3842,food
2023-06-29 14:01:09.802247,3822,food
2023-06-29 14:01:09.881708,3796,food
2023-06-29 14:01:09.963014,3814,food
2023-06-29 14:01:10.074326,3848,food
2023-06-29 14:01:10.135383,3804,food
2023-06-29 14:01:10.255130,3842,food
2023-06-29 14:01:11.018101,1665,food
2023-06-29 14:01:11.049515,1697,food
2023-06-29 14:01:11.120349,3852,food
2023-06-29 14:01:11.181085,3826,food
2023-06-29 14:01:11.247132,3838,food
2023-06-29 14:01:11.308513,3862,food
2023-06-29 14:01:11.372448,3838,food
2023-06-29 14:01:11.417947,1711,food
2023-06-29 14:01:11.451478,3866,food
2023-06-29 14:01:11.497248,1724,food
2023-06-29 14:01:11.528833,3858,food
2023-06-29 14:01:11.570528,1738,food
2023-06-29 14:01:11.586685,1773,food
2023-06-29 14:01:11.622055,1713,food
2023-06-29 14:01:11.636502,1692,food
2023-06-29 14:01:11.667798,1751,food
2023-06-29 14:01:11.682031,1742,food
2023-06-29 14:01:11.792487,3852,food
2023-06-29 14:01:11.850512,3876,food
2023-06-29 14:01:11.913056,3882,food
2023-06-29 14:01:12.044999,3870,food
2023-06-29 14:01:12.122868,3882,food
2023-06-29 14:01:12.182225,3872,food
2023-06-29 14:01:12.267671,3864,food
2023-06-29 14:01:13.036538,1737,food
2023-06-29 14:01:13.132878,1743,food
2023-06-29 14:01:13.155969,1758,food
2023-06-29 14:01:13.169577,1735,food
2023-06-29 14:01:13.234561,3874,food
2023-06-29 14:01:13.292540,3848,food
2023-06-29 14:01:13.363335,3872,food
2023-06-29 14:01:13.421509,3900,food
2023-06-29 14:01:13.483320,3902,food
2023-06-29 14:01:13.524592,1751,food
2023-06-29 14:01:13.556753,3890,food
2023-06-29 14:01:13.604827,1767,food
2023-06-29 14:01:13.637796,3896,food
2023-06-29 14:01:13.687629,1737,food
2023-06-29 14:01:13.701801,1764,food
2023-06-29 14:01:13.713712,1754,food
2023-06-29 14:01:13.725300,1734,food
2023-06-29 14:01:13.741393,1751,food
2023-06-29 14:01:13.756027,1774,food
2023-06-29 14:01:13.777897,1764,food
2023-06-29 14:01:13.792399,1756,food
2023-06-29 14:01:13.920765,3918,food
2023-06-29 14:01:13.988451,3928,food
2023-06-29 14:01:14.039222,3892,food
2023-06-29 14:01:14.159890,3926,food
2023-06-29 14:01:14.228660,3918,food
2023-06-29 14:01:14.291400,3884,food
2023-06-29 14:01:14.334619,3886,food
2023-06-29 14:01:14.434183,3898,food
2023-06-29 14:01:14.511763,3988,food
2023-06-29 14:01:14.573786,4008,food
2023-06-29 14:01:14.629493,3990,food
2023-06-29 14:01:14.710707,3984,food
2023-06-29 14:01:14.778435,2626,food
2023-06-29 14:01:14.853877,2128,food
2023-06-29 14:01:14.930209,2034,food
2023-06-29 14:01:14.994661,1854,food
2023-06-29 14:01:15.081261,2552,hand
2023-06-29 14:01:15.145847,3356,hand
2023-06-29 14:01:15.208024,4482,hand
2023-06-29 14:01:15.273751,4860,hand
2023-06-29 14:01:15.349502,4944,hand
2023-06-29 14:01:15.411667,4904,hand
2023-06-29 14:01:15.472642,5130,hand
2023-06-29 14:01:15.536977,5314,hand
2023-06-29 14:01:15.601042,5784,hand
2023-06-29 14:01:15.680147,5712,hand
2023-06-29 14:01:15.741434,4996,hand
2023-06-29 14:01:15.804217,4390,hand
2023-06-29 14:01:15.868960,3386,hand
2023-06-29 14:01:15.929927,3208,hand
2023-06-29 14:01:15.995762,2252,hand
2023-06-29 14:01:16.065773,392,hand
2023-06-29 14:01:16.134778,332,hand
2023-06-29 14:01:16.217589,332,hand
2023-06-29 14:01:16.299579,338,hand
2023-06-29 14:01:16.382824,340,hand
2023-06-29 14:01:16.457486,364,hand
2023-06-29 14:01:16.522275,330,hand
2023-06-29 14:01:16.599044,368,hand
2023-06-29 14:01:16.663508,342,hand
2023-06-29 14:01:16.725094,348,hand
2023-06-29 14:01:16.783622,354,hand
2023-06-29 14:01:16.869971,336,hand
2023-06-29 14:01:16.915134,358,hand
2023-06-29 14:01:16.978791,374,hand
2023-06-29 14:01:17.050050,360,empty
2023-06-29 14:01:17.154203,352,empty
2023-06-29 14:01:17.207440,360,empty
2023-06-29 14:01:17.267863,366,empty
2023-06-29 14:01:17.329891,350,empty
2023-06-29 14:01:17.413665,362,empty
2023-06-29 14:01:17.476932,382,empty
2023-06-29 14:01:17.520729,398,empty
2023-06-29 14:01:17.584565,360,empty
2023-06-29 14:01:17.665705,356,empty
2023-06-29 14:01:17.724169,330,empty
2023-06-29 14:01:17.772476,366,empty
2023-06-29 14:01:17.838584,344,empty
2023-06-29 14:01:17.908783,368,empty
2023-06-29 14:01:17.975912,354,empty
2023-06-29 14:01:18.020916,370,empty
2023-06-29 14:01:18.086124,388,empty
2023-06-29 14:01:18.208973,332,empty
2023-06-29 14:01:18.257720,350,empty
2023-06-29 14:01:18.329095,374,empty
2023-06-29 14:01:18.399111,366,empty
2023-06-29 14:01:18.489781,372,empty
