Timestamp,Number of Pixels in Range,food?
2023-07-07 15:09:38.050589,2093,empty
2023-07-07 15:09:38.116686,2188,empty
2023-07-07 15:09:38.189581,2035,empty
2023-07-07 15:09:38.259138,2099,empty
2023-07-07 15:09:38.282488,2080,empty
2023-07-07 15:09:38.341422,2177,empty
2023-07-07 15:09:38.354999,2070,empty
2023-07-07 15:09:38.380959,2012,empty
2023-07-07 15:09:38.401197,2089,empty
2023-07-07 15:09:38.413038,2138,empty
2023-07-07 15:09:38.426429,2155,empty
2023-07-07 15:09:38.444405,2121,empty
2023-07-07 15:09:38.457296,2128,empty
2023-07-07 15:09:38.474212,2041,empty
2023-07-07 15:09:38.499951,2230,empty
2023-07-07 15:09:38.512191,2206,empty
2023-07-07 15:09:38.552031,2113,empty
2023-07-07 15:09:38.592360,2055,empty
2023-07-07 15:09:38.635469,2102,empty
2023-07-07 15:09:38.650423,2166,empty
2023-07-07 15:09:38.723125,2071,empty
2023-07-07 15:09:38.755526,2258,empty
2023-07-07 15:09:38.801177,2191,empty
2023-07-07 15:09:38.858249,2020,empty
2023-07-07 15:09:38.900684,2128,empty
2023-07-07 15:09:38.945274,2094,empty
2023-07-07 15:09:38.962065,2047,empty
2023-07-07 15:09:39.014169,2066,empty
2023-07-07 15:09:39.091158,2177,empty
2023-07-07 15:09:39.123627,2114,empty
2023-07-07 15:09:39.141769,2188,empty
2023-07-07 15:09:39.227421,2183,empty
2023-07-07 15:09:39.305468,2160,empty
2023-07-07 15:09:39.329575,2138,empty
2023-07-07 15:09:39.350339,2163,empty
2023-07-07 15:09:39.373783,2126,empty
2023-07-07 15:09:39.535319,2127,empty
2023-07-07 15:09:39.603978,2163,empty
2023-07-07 15:09:39.673481,2230,empty
2023-07-07 15:09:39.797261,2105,empty
2023-07-07 15:09:39.889817,2097,empty
2023-07-07 15:09:39.994119,2084,empty
2023-07-07 15:09:40.981291,2051,hand
2023-07-07 15:09:41.019597,2186,hand
2023-07-07 15:09:41.077812,2094,hand
2023-07-07 15:09:41.113398,2173,hand
2023-07-07 15:09:41.127288,2165,hand
2023-07-07 15:09:41.158008,1965,hand
2023-07-07 15:09:41.205157,2025,hand
2023-07-07 15:09:41.255674,2029,hand
2023-07-07 15:09:41.306817,2039,hand
2023-07-07 15:09:41.356152,2050,hand
2023-07-07 15:09:41.404325,2062,hand
2023-07-07 15:09:41.478315,2025,hand
2023-07-07 15:09:41.534608,2365,hand
2023-07-07 15:09:41.627318,2697,hand
2023-07-07 15:09:41.687857,2823,hand
2023-07-07 15:09:41.783205,3345,hand
2023-07-07 15:09:41.868972,3229,hand
2023-07-07 15:09:41.982232,3316,hand
2023-07-07 15:09:42.052262,3844,hand
2023-07-07 15:09:42.121603,4131,hand
2023-07-07 15:09:43.023247,5189,hand
2023-07-07 15:09:43.043800,5221,hand
2023-07-07 15:09:43.136791,6887,hand
2023-07-07 15:09:43.201109,7004,hand
2023-07-07 15:09:43.270771,6838,hand
2023-07-07 15:09:43.328255,6848,hand
2023-07-07 15:09:43.355818,6788,hand
2023-07-07 15:09:43.407280,6855,hand
2023-07-07 15:09:43.430169,6953,hand
2023-07-07 15:09:43.490423,7191,hand
2023-07-07 15:09:43.508994,7356,hand
2023-07-07 15:09:43.565593,7482,hand
2023-07-07 15:09:43.633032,7563,hand
2023-07-07 15:09:43.664340,7624,hand
2023-07-07 15:09:43.681102,7502,hand
2023-07-07 15:09:43.717271,7569,hand
2023-07-07 15:09:43.747132,7278,hand
2023-07-07 15:09:43.761615,7106,hand
2023-07-07 15:09:43.774726,7074,hand
2023-07-07 15:09:43.791162,7088,hand
2023-07-07 15:09:43.808052,7055,hand
2023-07-07 15:09:43.823286,7116,hand
2023-07-07 15:09:43.837919,6987,hand
2023-07-07 15:09:43.854314,7047,hand
2023-07-07 15:09:43.869090,7000,hand
2023-07-07 15:09:43.911884,7217,hand
2023-07-07 15:09:43.934886,7315,hand
2023-07-07 15:09:44.002253,7299,hand
2023-07-07 15:09:44.044943,7085,hand
2023-07-07 15:09:44.056350,7066,hand
2023-07-07 15:09:44.132145,7075,hand
2023-07-07 15:09:44.175566,7034,hand
2023-07-07 15:09:44.232713,6776,hand
2023-07-07 15:09:44.243715,6526,hand
2023-07-07 15:09:44.279051,6716,hand
2023-07-07 15:09:44.291939,6676,hand
2023-07-07 15:09:44.332560,6548,hand
2023-07-07 15:09:44.371957,6615,hand
2023-07-07 15:09:44.410742,6600,hand
2023-07-07 15:09:44.451961,6467,hand
2023-07-07 15:09:44.464116,6581,hand
2023-07-07 15:09:44.508924,6115,hand
2023-07-07 15:09:44.549007,5438,hand
2023-07-07 15:09:44.591460,4983,hand
2023-07-07 15:09:44.605782,4823,hand
2023-07-07 15:09:44.648050,4596,hand
2023-07-07 15:09:44.690118,4475,hand
2023-07-07 15:09:44.702495,4798,hand
2023-07-07 15:09:44.743357,4689,hand
2023-07-07 15:09:44.788783,4462,hand
2023-07-07 15:09:44.840157,4542,hand
2023-07-07 15:09:44.875598,4568,hand
2023-07-07 15:09:44.917507,4630,hand
2023-07-07 15:09:44.963113,4619,hand
2023-07-07 15:09:44.974791,4720,hand
2023-07-07 15:09:45.013890,4659,hand
2023-07-07 15:09:45.060006,4607,hand
2023-07-07 15:09:45.073300,4662,hand
2023-07-07 15:09:45.122441,4649,hand
2023-07-07 15:09:45.164698,4692,hand
2023-07-07 15:09:45.182876,4685,hand
2023-07-07 15:09:45.219270,4701,hand
2023-07-07 15:09:45.257742,4666,hand
2023-07-07 15:09:45.270875,4659,hand
2023-07-07 15:09:45.320724,4682,hand
2023-07-07 15:09:45.386908,4685,hand
2023-07-07 15:09:45.461736,4723,hand
2023-07-07 15:09:45.511331,4644,hand
2023-07-07 15:09:45.529905,4744,hand
2023-07-07 15:09:45.578848,4788,hand
