Timestamp,Number of Pixels in Range,food?
2023-07-07 15:14:20.029343,200,empty
2023-07-07 15:14:20.044299,209,empty
2023-07-07 15:14:20.058582,187,empty
2023-07-07 15:14:20.075927,182,empty
2023-07-07 15:14:20.090512,234,empty
2023-07-07 15:14:20.105517,225,empty
2023-07-07 15:14:20.134049,250,empty
2023-07-07 15:14:20.148029,179,empty
2023-07-07 15:14:20.159896,223,empty
2023-07-07 15:14:20.172643,275,empty
2023-07-07 15:14:20.186893,197,empty
2023-07-07 15:14:20.198760,181,empty
2023-07-07 15:14:20.239389,167,empty
2023-07-07 15:14:20.281817,200,empty
2023-07-07 15:14:20.296123,147,empty
2023-07-07 15:14:20.413523,161,empty
2023-07-07 15:14:20.472506,244,empty
2023-07-07 15:14:20.542630,207,empty
2023-07-07 15:14:20.614311,184,empty
2023-07-07 15:14:20.682971,211,empty
2023-07-07 15:14:20.783668,225,empty
2023-07-07 15:14:20.868250,242,empty
2023-07-07 15:14:20.942072,185,empty
2023-07-07 15:14:21.016039,184,empty
2023-07-07 15:14:21.117634,212,empty
2023-07-07 15:14:21.199241,217,empty
2023-07-07 15:14:21.277929,151,empty
2023-07-07 15:14:21.381863,301,empty
2023-07-07 15:14:21.481581,250,empty
2023-07-07 15:14:21.555912,183,empty
2023-07-07 15:14:22.293345,197,empty
2023-07-07 15:14:22.331700,200,empty
2023-07-07 15:14:22.396614,195,empty
2023-07-07 15:14:22.462537,256,empty
2023-07-07 15:14:22.476967,259,empty
2023-07-07 15:14:22.494045,198,empty
2023-07-07 15:14:22.604415,185,empty
2023-07-07 15:14:22.673960,197,empty
2023-07-07 15:14:22.763544,184,empty
2023-07-07 15:14:22.836814,176,empty
2023-07-07 15:14:22.913518,207,empty
2023-07-07 15:14:22.931342,189,empty
2023-07-07 15:14:22.956317,182,empty
2023-07-07 15:14:22.972749,172,empty
2023-07-07 15:14:22.988268,262,empty
2023-07-07 15:14:23.129869,264,hand
2023-07-07 15:14:23.183670,182,hand
2023-07-07 15:14:23.250649,168,hand
2023-07-07 15:14:23.427740,181,hand
2023-07-07 15:14:23.502614,200,hand
2023-07-07 15:14:24.176269,228,hand
2023-07-07 15:14:24.209716,176,hand
2023-07-07 15:14:24.250244,7103,hand
2023-07-07 15:14:24.294818,7655,hand
2023-07-07 15:14:24.352880,8074,hand
2023-07-07 15:14:24.403597,8326,hand
2023-07-07 15:14:24.462593,8290,hand
2023-07-07 15:14:24.511977,8182,hand
2023-07-07 15:14:24.571794,7912,hand
2023-07-07 15:14:24.648169,7652,hand
2023-07-07 15:14:24.691945,7638,hand
2023-07-07 15:14:24.773818,7100,hand
2023-07-07 15:14:24.827847,7300,hand
2023-07-07 15:14:24.917227,8337,hand
2023-07-07 15:14:24.975299,8460,hand
2023-07-07 15:14:25.044882,8148,hand
2023-07-07 15:14:25.115848,8670,hand
2023-07-07 15:14:25.237900,9004,hand
2023-07-07 15:14:25.298682,9221,hand
2023-07-07 15:14:25.409163,9572,hand
2023-07-07 15:14:25.499895,9353,hand
2023-07-07 15:14:26.264213,8527,hand
2023-07-07 15:14:26.353947,10497,hand
2023-07-07 15:14:26.451780,10499,hand
2023-07-07 15:14:26.510933,10491,hand
2023-07-07 15:14:26.567541,10496,hand
2023-07-07 15:14:26.629284,10495,hand
2023-07-07 15:14:26.683561,10497,hand
2023-07-07 15:14:26.705148,10498,hand
2023-07-07 15:14:26.757478,10497,hand
2023-07-07 15:14:26.777189,10498,hand
2023-07-07 15:14:26.833362,10499,hand
2023-07-07 15:14:26.891647,10497,hand
2023-07-07 15:14:26.911196,10497,hand
2023-07-07 15:14:26.966068,10497,hand
2023-07-07 15:14:26.982995,10498,hand
2023-07-07 15:14:26.999588,10499,hand
2023-07-07 15:14:27.012215,10499,food
2023-07-07 15:14:27.025337,10499,food
2023-07-07 15:14:27.066585,10496,food
2023-07-07 15:14:27.079564,10497,food
2023-07-07 15:14:27.095935,10496,food
2023-07-07 15:14:27.216455,10499,food
2023-07-07 15:14:27.286292,10499,food
2023-07-07 15:14:27.344255,10499,food
2023-07-07 15:14:27.472233,10494,food
2023-07-07 15:14:27.534519,10499,food
2023-07-07 15:14:27.607255,10494,food
2023-07-07 15:14:27.679406,10500,food
2023-07-07 15:14:27.796495,10500,food
2023-07-07 15:14:27.876776,10500,food
2023-07-07 15:14:27.956892,10494,food
2023-07-07 15:14:28.034786,10498,food
2023-07-07 15:14:28.199633,10495,food
2023-07-07 15:14:28.819399,10499,food
2023-07-07 15:14:28.893764,10499,food
2023-07-07 15:14:28.962036,10499,food
2023-07-07 15:14:29.091826,10500,food
2023-07-07 15:14:29.109371,10500,food
2023-07-07 15:14:29.154438,10499,food
2023-07-07 15:14:29.189954,10500,food
2023-07-07 15:14:29.245644,10500,food
2023-07-07 15:14:29.302823,10500,food
2023-07-07 15:14:29.404097,10500,food
2023-07-07 15:14:29.456591,10500,food
2023-07-07 15:14:29.527345,10500,food
2023-07-07 15:14:29.597891,10499,food
2023-07-07 15:14:29.714703,10490,food
2023-07-07 15:14:29.816220,10496,food
2023-07-07 15:14:30.026950,10500,food
2023-07-07 15:14:30.043218,10479,food
2023-07-07 15:14:30.062422,10497,food
2023-07-07 15:14:30.143646,10498,food
2023-07-07 15:14:30.171998,10500,food
2023-07-07 15:14:30.204818,10497,food
2023-07-07 15:14:30.219322,10498,food
2023-07-07 15:14:30.229148,10493,food
2023-07-07 15:14:30.269308,10483,food
2023-07-07 15:14:30.307005,10498,food
2023-07-07 15:14:30.321156,10492,food
2023-07-07 15:14:30.333769,10499,food
2023-07-07 15:14:30.348890,10497,food
2023-07-07 15:14:30.360353,10499,food
2023-07-07 15:14:30.377200,10495,food
2023-07-07 15:14:30.499205,10499,food
2023-07-07 15:14:30.552735,10498,food
2023-07-07 15:14:30.613124,10499,food
2023-07-07 15:14:30.675057,10491,food
2023-07-07 15:14:30.734207,10496,food
2023-07-07 15:14:30.788634,10500,food
2023-07-07 15:14:30.881809,10499,food
2023-07-07 15:14:30.957801,10498,food
2023-07-07 15:14:31.035288,10496,food
2023-07-07 15:14:31.105844,10493,food
2023-07-07 15:14:31.212916,10494,food
2023-07-07 15:14:31.301350,10490,food
2023-07-07 15:14:31.805474,10497,food
2023-07-07 15:14:31.837881,10496,food
2023-07-07 15:14:31.871220,10498,food
2023-07-07 15:14:31.903977,10492,food
2023-07-07 15:14:31.920494,10485,food
2023-07-07 15:14:31.978868,10498,food
2023-07-07 15:14:32.034774,10493,food
2023-07-07 15:14:32.091470,10494,food
2023-07-07 15:14:32.148040,10499,food
2023-07-07 15:14:32.205152,10495,food
2023-07-07 15:14:32.291324,10499,food
2023-07-07 15:14:32.347105,10497,food
2023-07-07 15:14:32.432550,10497,food
2023-07-07 15:14:32.502688,10495,food
2023-07-07 15:14:32.570498,10496,food
2023-07-07 15:14:32.654543,10492,food
2023-07-07 15:14:32.755974,10494,food
2023-07-07 15:14:32.840052,10494,food
2023-07-07 15:14:33.490228,10495,food
2023-07-07 15:14:33.523987,10498,food
2023-07-07 15:14:33.627964,10498,food
2023-07-07 15:14:33.708333,10484,food
2023-07-07 15:14:33.752030,10484,food
2023-07-07 15:14:33.791676,10493,food
2023-07-07 15:14:33.854550,10497,food
2023-07-07 15:14:33.907900,10496,food
2023-07-07 15:14:33.967561,10490,food
2023-07-07 15:14:34.029186,10492,food
2023-07-07 15:14:34.097164,10487,food
2023-07-07 15:14:34.150588,10491,food
2023-07-07 15:14:34.227876,10494,food
