Timestamp,Number of Pixels in Range,food?
2023-06-29 13:48:41.293824,343,empty
2023-06-29 13:48:41.326308,1120,empty
2023-06-29 13:48:41.369277,350,empty
2023-06-29 13:48:41.398859,1126,empty
2023-06-29 13:48:41.439894,311,empty
2023-06-29 13:48:41.467771,1118,empty
2023-06-29 13:48:41.511318,325,empty
2023-06-29 13:48:41.529380,314,empty
2023-06-29 13:48:41.552389,328,empty
2023-06-29 13:48:41.563480,345,empty
2023-06-29 13:48:41.575277,319,empty
2023-06-29 13:48:41.589750,306,empty
2023-06-29 13:48:41.601624,318,empty
2023-06-29 13:48:41.691519,1070,empty
2023-06-29 13:48:41.742137,1120,empty
2023-06-29 13:48:41.793661,1080,empty
2023-06-29 13:48:41.883389,1084,empty
2023-06-29 13:48:41.938882,1116,empty
2023-06-29 13:48:42.017796,1116,empty
2023-06-29 13:48:42.075591,1102,empty
2023-06-29 13:48:42.182423,1040,empty
2023-06-29 13:48:42.258854,1076,empty
2023-06-29 13:48:42.331407,1082,empty
2023-06-29 13:48:42.399174,1084,empty
2023-06-29 13:48:42.509871,1138,empty
2023-06-29 13:48:42.584519,1118,empty
2023-06-29 13:48:42.653113,1120,empty
2023-06-29 13:48:42.739091,1134,empty
2023-06-29 13:48:42.826121,1102,empty
2023-06-29 13:48:42.899333,1102,empty
2023-06-29 13:48:42.962081,1114,empty
2023-06-29 13:48:43.061654,1134,empty
2023-06-29 13:48:43.139530,1122,empty
2023-06-29 13:48:43.214894,1072,empty
2023-06-29 13:48:43.277356,1092,empty
2023-06-29 13:48:43.364127,1106,empty
2023-06-29 13:48:43.454075,1092,empty
2023-06-29 13:48:43.527833,1112,empty
2023-06-29 13:48:43.594846,1126,empty
2023-06-29 13:48:43.659825,1128,empty
2023-06-29 13:48:43.759373,1130,empty
2023-06-29 13:48:43.829741,1096,empty
2023-06-29 13:48:43.894176,1094,empty
2023-06-29 13:48:43.966234,1112,empty
2023-06-29 13:48:44.051945,1130,empty
2023-06-29 13:48:44.135538,1132,empty
2023-06-29 13:48:44.216709,1042,empty
2023-06-29 13:48:44.291321,1086,empty
2023-06-29 13:48:44.403322,1068,empty
2023-06-29 13:48:44.496849,1120,empty
2023-06-29 13:48:44.951076,292,empty
2023-06-29 13:48:44.984235,368,empty
