Timestamp,Number of Pixels in Range,food?
2023-06-29 14:00:00.244937,4702,hand
2023-06-29 14:00:00.312188,4722,hand
2023-06-29 14:00:00.401681,4954,hand
2023-06-29 14:00:00.477398,5054,hand
2023-06-29 14:00:00.526385,4986,hand
2023-06-29 14:00:00.596224,4772,hand
2023-06-29 14:00:00.687742,5074,hand
2023-06-29 14:00:00.749075,5216,hand
2023-06-29 14:00:00.801134,5132,hand
2023-06-29 14:00:00.880387,5032,hand
2023-06-29 14:00:00.975691,5166,hand
2023-06-29 14:00:01.040523,5010,hand
2023-06-29 14:00:01.107311,4870,hand
2023-06-29 14:00:01.181114,5076,hand
2023-06-29 14:00:01.258818,4858,hand
2023-06-29 14:00:01.324242,4428,hand
2023-06-29 14:00:01.391508,4770,hand
2023-06-29 14:00:01.456970,4982,hand
2023-06-29 14:00:01.526577,5196,hand
2023-06-29 14:00:01.593594,5120,hand
2023-06-29 14:00:01.655368,5248,hand
2023-06-29 14:00:01.723546,5104,hand
2023-06-29 14:00:01.790410,4600,hand
2023-06-29 14:00:01.873001,3700,hand
2023-06-29 14:00:01.938733,3042,hand
2023-06-29 14:00:01.999081,2748,hand
2023-06-29 14:00:02.055951,2518,hand
2023-06-29 14:00:02.141406,2882,hand
2023-06-29 14:00:02.232157,2976,hand
2023-06-29 14:00:02.314051,2858,hand
2023-06-29 14:00:02.404183,2902,hand
2023-06-29 14:00:02.517508,4398,hand
2023-06-29 14:00:03.078052,7501,hand
2023-06-29 14:00:03.113666,7956,hand
2023-06-29 14:00:03.149066,7461,hand
2023-06-29 14:00:03.181489,7422,hand
2023-06-29 14:00:03.192634,7440,hand
2023-06-29 14:00:03.225403,6392,hand
2023-06-29 14:00:03.271763,6272,hand
2023-06-29 14:00:03.316499,6326,hand
2023-06-29 14:00:03.369158,6324,hand
2023-06-29 14:00:03.417118,6716,hand
2023-06-29 14:00:03.465507,6740,hand
2023-06-29 14:00:03.512089,6800,hand
2023-06-29 14:00:03.578419,6848,hand
2023-06-29 14:00:03.635914,6698,hand
2023-06-29 14:00:03.706782,6666,hand
2023-06-29 14:00:03.756260,6536,hand
2023-06-29 14:00:03.835164,6668,hand
2023-06-29 14:00:03.916490,6842,hand
2023-06-29 14:00:04.003085,6602,hand
2023-06-29 14:00:04.077543,6428,hand
2023-06-29 14:00:04.183177,6258,hand
2023-06-29 14:00:04.261988,6012,hand
2023-06-29 14:00:04.452033,6375,hand
2023-06-29 14:00:04.464343,5850,hand
2023-06-29 14:00:04.522801,3592,hand
2023-06-29 14:00:04.575733,3524,hand
2023-06-29 14:00:04.622554,2946,hand
2023-06-29 14:00:04.634401,2882,hand
2023-06-29 14:00:04.647322,2892,hand
2023-06-29 14:00:04.675309,3514,hand
2023-06-29 14:00:04.731638,3452,hand
2023-06-29 14:00:04.790706,3588,hand
2023-06-29 14:00:04.830517,2883,hand
2023-06-29 14:00:04.867668,3468,hand
2023-06-29 14:00:04.927869,2853,hand
2023-06-29 14:00:04.960732,3506,hand
2023-06-29 14:00:05.003553,2862,food
2023-06-29 14:00:05.034947,3510,food
2023-06-29 14:00:05.081233,2881,food
2023-06-29 14:00:05.108856,2888,food
2023-06-29 14:00:05.139554,2930,food
2023-06-29 14:00:05.156553,2895,food
2023-06-29 14:00:05.172646,2897,food
2023-06-29 14:00:05.189380,2847,food
2023-06-29 14:00:05.286517,3510,food
2023-06-29 14:00:05.339671,3500,food
2023-06-29 14:00:05.393639,3548,food
2023-06-29 14:00:05.494254,3506,food
2023-06-29 14:00:05.541657,3544,food
2023-06-29 14:00:05.611177,3504,food
2023-06-29 14:00:05.661679,3550,food
2023-06-29 14:00:05.749992,3572,food
2023-06-29 14:00:05.825438,3566,food
2023-06-29 14:00:05.905710,3508,food
2023-06-29 14:00:05.965379,3546,food
2023-06-29 14:00:06.076863,3504,food
2023-06-29 14:00:06.156423,3538,food
2023-06-29 14:00:06.248809,3530,food
2023-06-29 14:00:06.325100,3510,food
2023-06-29 14:00:06.411240,3486,food
2023-06-29 14:00:06.477843,3546,food
2023-06-29 14:00:06.564849,3508,food
2023-06-29 14:00:06.639610,3556,food
2023-06-29 14:00:06.716591,3560,food
2023-06-29 14:00:06.784767,3498,food
2023-06-29 14:00:06.853341,3558,food
2023-06-29 14:00:06.924259,3544,food
2023-06-29 14:00:07.003633,3566,food
2023-06-29 14:00:07.065085,3480,food
2023-06-29 14:00:07.129199,3524,food
2023-06-29 14:00:07.193203,3494,food
2023-06-29 14:00:07.254255,3508,food
2023-06-29 14:00:07.316365,3564,food
2023-06-29 14:00:07.379734,3532,food
2023-06-29 14:00:07.456178,3458,food
2023-06-29 14:00:07.532955,3514,food
2023-06-29 14:00:07.583487,3510,food
2023-06-29 14:00:07.653611,3442,food
2023-06-29 14:00:07.733155,3538,food
2023-06-29 14:00:07.793604,3560,food
2023-06-29 14:00:07.845958,3504,food
2023-06-29 14:00:07.911038,3506,food
2023-06-29 14:00:07.993001,3564,food
2023-06-29 14:00:08.073282,3602,food
2023-06-29 14:00:08.133306,3518,food
2023-06-29 14:00:08.215996,3548,food
2023-06-29 14:00:08.334905,3502,food
2023-06-29 14:00:08.422765,3538,food
2023-06-29 14:00:09.121169,2903,food
2023-06-29 14:00:09.153896,2903,food
2023-06-29 14:00:09.185885,2877,food
2023-06-29 14:00:09.226765,2908,food
2023-06-29 14:00:09.242228,2883,food
2023-06-29 14:00:09.276530,3486,food
2023-06-29 14:00:09.331363,3552,food
2023-06-29 14:00:09.388193,3520,food
2023-06-29 14:00:09.441735,3516,food
2023-06-29 14:00:09.495489,3532,food
2023-06-29 14:00:09.549751,3502,food
2023-06-29 14:00:09.587590,2919,food
2023-06-29 14:00:09.616475,3488,food
2023-06-29 14:00:09.653481,2869,food
2023-06-29 14:00:09.682869,3488,food
2023-06-29 14:00:09.735934,3518,food
2023-06-29 14:00:09.771958,2933,food
2023-06-29 14:00:09.801551,3576,food
2023-06-29 14:00:09.841643,2884,food
2023-06-29 14:00:09.871988,3612,food
2023-06-29 14:00:09.904285,2905,food
2023-06-29 14:00:09.931710,3506,food
2023-06-29 14:00:09.983236,3530,food
2023-06-29 14:00:10.023567,2922,food
2023-06-29 14:00:10.053425,3600,food
2023-06-29 14:00:10.088972,2840,food
2023-06-29 14:00:10.116221,3478,food
2023-06-29 14:00:10.154606,2947,food
2023-06-29 14:00:10.184186,3472,food
2023-06-29 14:00:10.226742,2838,food
2023-06-29 14:00:10.259293,3520,food
2023-06-29 14:00:10.309330,2861,food
2023-06-29 14:00:10.342010,3558,food
2023-06-29 14:00:10.392317,2881,food
2023-06-29 14:00:10.426831,3458,food
2023-06-29 14:00:10.470639,2933,food
2023-06-29 14:00:10.491880,2882,food
2023-06-29 14:00:10.505826,2844,food
2023-06-29 14:00:10.524193,2891,food
2023-06-29 14:00:10.535186,2900,food
2023-06-29 14:00:10.545609,2869,food
2023-06-29 14:00:10.567507,2936,food
