Timestamp,Number of Pixels in Range,food?
2023-06-29 13:54:43.497893,0,empty
2023-06-29 13:54:43.596053,0,empty
2023-06-29 13:54:44.177229,0,empty
2023-06-29 13:54:44.205999,0,empty
2023-06-29 13:54:44.237883,0,empty
2023-06-29 13:54:44.265901,0,empty
2023-06-29 13:54:44.281293,0,empty
2023-06-29 13:54:44.311422,0,empty
2023-06-29 13:54:44.363869,0,empty
2023-06-29 13:54:44.425588,0,empty
2023-06-29 13:54:44.469671,0,empty
2023-06-29 13:54:44.514091,0,empty
2023-06-29 13:54:44.565111,0,empty
2023-06-29 13:54:44.640984,0,empty
2023-06-29 13:54:44.693054,0,empty
2023-06-29 13:54:44.764828,0,empty
2023-06-29 13:54:44.816475,0,empty
2023-06-29 13:54:44.888431,0,empty
2023-06-29 13:54:44.964674,0,empty
2023-06-29 13:54:45.030571,0,empty
2023-06-29 13:54:45.104032,0,empty
2023-06-29 13:54:45.181450,0,empty
2023-06-29 13:54:45.274353,0,empty
2023-06-29 13:54:45.369424,0,empty
2023-06-29 13:54:45.454629,0,empty
2023-06-29 13:54:46.087902,0,empty
2023-06-29 13:54:46.127978,0,empty
2023-06-29 13:54:46.196487,0,empty
2023-06-29 13:54:46.263760,0,empty
2023-06-29 13:54:46.279043,0,empty
2023-06-29 13:54:46.316060,0,empty
2023-06-29 13:54:46.376822,0,empty
2023-06-29 13:54:46.425112,0,empty
2023-06-29 13:54:46.477488,0,empty
2023-06-29 13:54:46.527311,0,empty
2023-06-29 13:54:46.582390,0,empty
2023-06-29 13:54:46.643183,0,empty
2023-06-29 13:54:46.717138,0,empty
2023-06-29 13:54:46.767992,0,empty
2023-06-29 13:54:46.846880,0,empty
2023-06-29 13:54:46.917048,0,empty
2023-06-29 13:54:46.987985,0,empty
2023-06-29 13:54:47.058236,0,empty
2023-06-29 13:54:47.123874,0,empty
2023-06-29 13:54:47.193023,0,empty
2023-06-29 13:54:47.260719,0,empty
2023-06-29 13:54:47.328220,0,empty
2023-06-29 13:54:47.405534,0,empty
2023-06-29 13:54:47.493225,0,empty
2023-06-29 13:54:47.577704,0,empty
2023-06-29 13:54:47.652917,0,empty
2023-06-29 13:54:47.741713,0,empty
2023-06-29 13:54:47.841311,8,empty
2023-06-29 13:54:47.933187,0,empty
2023-06-29 13:54:48.503951,0,empty
2023-06-29 13:54:48.552997,0,empty
2023-06-29 13:54:48.603872,0,empty
2023-06-29 13:54:48.647617,0,empty
2023-06-29 13:54:48.665132,0,empty
2023-06-29 13:54:48.701516,0,empty
2023-06-29 13:54:48.735707,0,empty
2023-06-29 13:54:48.788242,0,empty
2023-06-29 13:54:48.843919,0,empty
2023-06-29 13:54:48.900344,0,empty
2023-06-29 13:54:48.955886,0,empty
2023-06-29 13:54:49.020389,0,empty
2023-06-29 13:54:49.089509,0,empty
2023-06-29 13:54:49.145196,0,empty
2023-06-29 13:54:49.210253,0,empty
2023-06-29 13:54:49.277235,0,empty
2023-06-29 13:54:49.350382,0,empty
2023-06-29 13:54:49.401108,0,empty
2023-06-29 13:54:49.468614,0,empty
2023-06-29 13:54:49.539213,0,empty
2023-06-29 13:54:49.629722,0,empty
2023-06-29 13:54:49.693305,0,empty
2023-06-29 13:54:49.775152,0,empty
2023-06-29 13:54:49.845075,0,empty
2023-06-29 13:54:49.941932,0,empty
2023-06-29 13:54:50.017744,0,empty
2023-06-29 13:54:50.090671,0,empty
2023-06-29 13:54:50.161075,0,empty
2023-06-29 13:54:50.244612,0,empty
2023-06-29 13:54:50.324876,0,empty
2023-06-29 13:54:50.414863,0,empty
2023-06-29 13:54:50.480822,0,empty
2023-06-29 13:54:50.549930,0,empty
2023-06-29 13:54:50.620963,0,empty
2023-06-29 13:54:50.711793,0,empty
2023-06-29 13:54:50.784853,0,empty
2023-06-29 13:54:50.854587,0,empty
2023-06-29 13:54:50.923462,0,empty
2023-06-29 13:54:51.006013,0,empty
2023-06-29 13:54:51.081523,0,empty
2023-06-29 13:54:51.147034,0,empty
2023-06-29 13:54:51.213529,0,empty
2023-06-29 13:54:51.302837,0,empty
2023-06-29 13:54:51.373656,0,empty
2023-06-29 13:54:51.456624,0,empty
2023-06-29 13:54:51.539772,0,empty
2023-06-29 13:54:51.639610,0,empty
2023-06-29 13:54:51.721137,0,empty
2023-06-29 13:54:51.788726,0,empty
2023-06-29 13:54:51.880583,0,empty
2023-06-29 13:54:51.971088,0,empty
2023-06-29 13:54:52.046714,0,empty
2023-06-29 13:54:52.143331,0,empty
2023-06-29 13:54:52.697779,0,empty
2023-06-29 13:54:52.710293,0,empty
2023-06-29 13:54:52.725956,0,empty
2023-06-29 13:54:52.792558,0,empty
2023-06-29 13:54:52.850244,0,empty
2023-06-29 13:54:52.903999,0,empty
2023-06-29 13:54:52.955891,0,empty
2023-06-29 13:54:53.007609,0,hand
2023-06-29 13:54:53.043370,0,hand
2023-06-29 13:54:53.073814,283,hand
2023-06-29 13:54:53.140827,1192,hand
2023-06-29 13:54:53.177450,460,hand
2023-06-29 13:54:53.206059,2505,hand
2023-06-29 13:54:53.259117,2852,hand
2023-06-29 13:54:53.293938,1864,hand
2023-06-29 13:54:53.309403,2286,hand
2023-06-29 13:54:53.340159,3583,hand
2023-06-29 13:54:53.403544,3969,hand
2023-06-29 13:54:53.458740,3340,hand
2023-06-29 13:54:53.490795,4248,hand
2023-06-29 13:54:53.555820,4002,hand
2023-06-29 13:54:53.648606,4569,hand
2023-06-29 13:54:53.667662,4720,hand
2023-06-29 13:54:53.780193,6303,hand
2023-06-29 13:54:53.846520,6464,hand
2023-06-29 13:54:53.912602,6506,hand
2023-06-29 13:54:54.067158,7332,hand
2023-06-29 13:54:54.152895,7360,hand
2023-06-29 13:54:54.680027,5513,hand
2023-06-29 13:54:54.696314,5518,hand
2023-06-29 13:54:54.784068,5601,hand
2023-06-29 13:54:54.821603,5518,hand
2023-06-29 13:54:54.834907,5594,hand
2023-06-29 13:54:54.868387,5643,hand
2023-06-29 13:54:54.898748,7693,hand
2023-06-29 13:54:54.948416,7563,hand
2023-06-29 13:54:54.997281,6686,hand
2023-06-29 13:54:55.043622,5406,hand
2023-06-29 13:54:55.096560,5440,hand
2023-06-29 13:54:55.154293,3501,hand
2023-06-29 13:54:55.210414,3248,hand
2023-06-29 13:54:55.285585,3262,hand
2023-06-29 13:54:55.355265,3286,hand
2023-06-29 13:54:55.410594,3260,hand
2023-06-29 13:54:55.500933,3260,hand
2023-06-29 13:54:55.571835,3288,hand
2023-06-29 13:54:55.655522,3272,hand
2023-06-29 13:54:55.728632,3290,hand
2023-06-29 13:54:55.817660,3278,hand
2023-06-29 13:54:55.894380,3248,hand
2023-06-29 13:54:55.962895,3258,hand
2023-06-29 13:54:56.037566,3270,food
2023-06-29 13:54:56.128006,3254,food
2023-06-29 13:54:56.210285,3278,food
2023-06-29 13:54:56.296513,3288,food
2023-06-29 13:54:56.413485,3274,food
2023-06-29 13:54:56.972766,2136,food
2023-06-29 13:54:57.003082,2124,food
2023-06-29 13:54:57.036571,2131,food
2023-06-29 13:54:57.068786,2122,food
2023-06-29 13:54:57.081991,2141,food
2023-06-29 13:54:57.130248,3286,food
2023-06-29 13:54:57.186081,3268,food
2023-06-29 13:54:57.243791,3284,food
2023-06-29 13:54:57.299212,3278,food
2023-06-29 13:54:57.354893,3304,food
2023-06-29 13:54:57.431091,3286,food
2023-06-29 13:54:57.501434,3288,food
2023-06-29 13:54:57.552080,3260,food
2023-06-29 13:54:57.625560,3270,food
2023-06-29 13:54:57.705982,3270,food
2023-06-29 13:54:57.799434,3280,food
2023-06-29 13:54:57.892787,3272,food
2023-06-29 13:54:57.983956,3284,food
2023-06-29 13:54:58.830911,2138,food
2023-06-29 13:54:58.926566,2145,food
2023-06-29 13:54:58.988691,2140,food
2023-06-29 13:54:59.007055,2133,food
2023-06-29 13:54:59.025568,2107,food
2023-06-29 13:54:59.087907,3262,food
2023-06-29 13:54:59.143812,3280,food
2023-06-29 13:54:59.200021,3292,food
2023-06-29 13:54:59.255684,3272,food
2023-06-29 13:54:59.308884,3266,food
