num_pixels,prob_0,prob_1
70,0.8153449018481044,0.18465509815189646
71,0.815433514964591,0.1845664850354096
72,0.8155219388811767,0.184478061118824
73,0.8156101737747117,0.18438982622528907
74,0.8156982198217162,0.18430178017828297
75,0.8157860771983849,0.1842139228016149
76,0.8158737460805778,0.1841262539194228
77,0.8159612266438246,0.18403877335617444
78,0.8160485190633308,0.1839514809366687
79,0.8161356235139664,0.18386437648603285
80,0.8162225401702751,0.18377745982972574
81,0.8163092692064661,0.18369073079353437
82,0.8163958107964233,0.18360418920357727
83,0.8164821651136982,0.1835178348863015
84,0.8165683323315148,0.18343166766848568
85,0.8166543126227633,0.18334568737723733
86,0.8167401061600054,0.18325989383999422
87,0.8168257131154755,0.183174286884525
88,0.8169111336610725,0.18308886633892701
89,0.816996367968371,0.18300363203162945
90,0.8170814162086099,0.1829185837913892
91,0.8171662785527037,0.18283372144729568
92,0.8172509551712327,0.18274904482876708
93,0.8173354462344483,0.18266455376555243
94,0.8174197519122707,0.18258024808772952
95,0.8175038723742927,0.18249612762570805
96,0.817587807789774,0.18241219221022673
97,0.8176715583276447,0.18232844167235493
98,0.8177551241565072,0.18224487584349203
99,0.8178385054446325,0.18216149455536707
100,0.8179217023599588,0.18207829764004074
101,0.8180047150700981,0.1819952849299014
102,0.81808754374233,0.18191245625767077
103,0.8181701885436035,0.18182981145639718
104,0.8182526496405378,0.1817473503594614
105,0.818334927199425,0.18166507280057467
106,0.8184170213862227,0.18158297861377645
107,0.8184989323665617,0.18150106763343835
108,0.8185806603057392,0.18141933969426002
109,0.818662205368726,0.18133779463127375
110,0.8187435677201612,0.18125643227983917
111,0.818824747524353,0.18117525247564784
112,0.8189057449452788,0.18109425505472093
113,0.81898656014659,0.1810134398534099
114,0.8190671932916048,0.18093280670839554
115,0.8191476445433105,0.18085235545668982
116,0.819227914064367,0.18077208593563307
117,0.8193080020171024,0.18069199798289776
118,0.819387908563516,0.180612091436484
119,0.8194676338652763,0.18053236613472406
120,0.8195471780837207,0.18045282191627857
121,0.8196265413798604,0.1803734586201391
122,0.8197057239143736,0.18029427608562668
123,0.8197847258476083,0.18021527415239197
124,0.8198635473395843,0.18013645266041592
125,0.819942188549991,0.18005781145000924
126,0.8200206496381881,0.17997935036181242
127,0.8200989307632038,0.1799010692367954
128,0.8201770320837414,0.1798229679162589
129,0.8202549537581678,0.17974504624183205
130,0.8203326959445257,0.17966730405547468
131,0.8204102588005244,0.17958974119947566
132,0.8204876424835458,0.17951235751645395
133,0.8205648471506419,0.17943515284935804
134,0.8206418729585346,0.17935812704146623
135,0.8207187200636145,0.17928127993638499
136,0.8207953886219476,0.1792046113780528
137,0.8208718787892652,0.17912812121073504
138,0.8209481907209724,0.17905180927902836
139,0.8210243245721424,0.17897567542785817
140,0.8211002804975216,0.1788997195024789
141,0.8211760586515255,0.17882394134847499
142,0.8212516591882404,0.17874834081176014
143,0.8213270822614234,0.17867291773857638
144,0.8214023280245036,0.1785976719754963
145,0.8214773966305791,0.1785226033694211
146,0.8215522882324194,0.17844771176758048
147,0.8216270029824663,0.17837299701753465
148,0.8217015410328292,0.178298458967171
149,0.8217759025352928,0.17822409746470805
150,0.8218500876413077,0.1781499123586914
151,0.8219240965020022,0.1780759034979971
152,0.8219979292681704,0.17800207073182883
153,0.8220715860902797,0.17792841390972042
154,0.8221450671184674,0.1778549328815329
155,0.8222183725025431,0.17778162749745735
156,0.8222915023919874,0.17770849760801333
157,0.822364456935952,0.17763554306404847
158,0.8224372362832607,0.17756276371673943
159,0.822509840582408,0.17749015941759122
160,0.8225822699815617,0.17741773001843783
161,0.8226545246285591,0.17734547537144113
162,0.8227266046709087,0.17727339532909106
163,0.8227985102557929,0.17720148974420727
164,0.8228702415300636,0.17712975846993637
165,0.8229417986402459,0.17705820135975373
166,0.8230131817325366,0.1769868182674629
167,0.8230843909528052,0.17691560904719544
168,0.8231554264465893,0.1768445735534114
169,0.8232262883591024,0.17677371164089772
170,0.8232969768352291,0.1767030231647705
171,0.823367492019526,0.17663250798047322
172,0.8234378340562226,0.1765621659437775
173,0.8235080030892179,0.17649199691078205
174,0.8235779992620854,0.17642200073791384
175,0.8236478227180729,0.17635217728192787
176,0.8237174736000944,0.17628252639990571
177,0.8237869520507426,0.17621304794925666
178,0.8238562582122814,0.17614374178771924
179,0.8239253922266434,0.17607460777335682
180,0.823994354235439,0.17600564576456132
181,0.8240631443799485,0.1759368556200523
182,0.8241317628011249,0.1758682371988758
183,0.8242002096395944,0.17579979036040577
184,0.8242684850356574,0.17573151496434233
185,0.8243365891292869,0.17566341087071366
186,0.8244045220601256,0.17559547793987407
187,0.8244722839674955,0.17552771603250517
188,0.8245398749903856,0.175460125009615
189,0.8246072952674616,0.17539270473253915
190,0.8246745449370607,0.17532545506293884
191,0.8247416241371976,0.17525837586280252
192,0.8248085330055535,0.1751914669944457
193,0.8248752716794908,0.17512472832050924
194,0.8249418402960395,0.17505815970396094
195,0.8250082389919052,0.17499176100809533
196,0.8250744679034674,0.17492553209653242
197,0.8251405271667804,0.17485947283321876
198,0.8252064169175725,0.17479358308242782
199,0.8252721372912427,0.17472786270875745
200,0.8253376884228663,0.17466231157713322
201,0.8254030704471955,0.17459692955280523
202,0.8254682834986502,0.1745317165013501
203,0.8255333277113297,0.17446667228866977
204,0.8255982032190065,0.17440179678099324
205,0.8256629101551275,0.17433708984487284
206,0.825727448652812,0.17427255134718855
207,0.825791818844857,0.17420818115514392
208,0.8258560208637306,0.17414397913626936
209,0.8259200548415805,0.17407994515842037
210,0.8259839209102235,0.17401607908977676
211,0.8260476192011551,0.17395238079884426
212,0.826111149845547,0.1738888501544537
213,0.82617451297424,0.17382548702576087
214,0.8262377087177538,0.17376229128224532
215,0.8263007372062872,0.17369926279371364
216,0.8263635985697052,0.17363640143029488
217,0.8264262929375558,0.17357370706244432
218,0.8264888204390591,0.17351117956094156
219,0.8265511812031103,0.17344881879688928
220,0.826613375358283,0.17338662464171709
221,0.8266754030328232,0.1733245969671773
222,0.8267372643546544,0.17326273564534633
223,0.8267989594513748,0.17320104054862534
224,0.8268604884502604,0.1731395115497398
225,0.8269218514782609,0.17307814852173858
226,0.8269830486620047,0.17301695133799547
227,0.8270440801277938,0.1729559198722066
228,0.827104946001607,0.17289505399839286
229,0.8271656464091002,0.1728343535908991
230,0.8272261814756062,0.17277381852439314
231,0.8272865513261345,0.1727134486738661
232,0.8273467560853658,0.17265324391463355
233,0.827406795877667,0.17259320412233334
234,0.8274666708270738,0.17253332917292707
235,0.8275263810573,0.17247361894269939
236,0.827585926691742,0.17241407330825864
237,0.8276453078534655,0.17235469214653468
238,0.8277045246652186,0.1722954753347821
239,0.8277635772494233,0.17223642275057655
240,0.8278224657281817,0.17217753427181787
241,0.8278811902232722,0.1721188097767283
242,0.8279397508561489,0.17206024914385176
243,0.8279981477479444,0.17200185225205508
244,0.8280563810194724,0.17194361898052818
245,0.828114450791218,0.1718855492087814
246,0.8281723571833496,0.17182764281665056
247,0.8282301003157103,0.17176989968428988
248,0.8282876803078215,0.1717123196921781
249,0.8283450972788845,0.17165490272111505
250,0.8284023513477774,0.17159764865222252
251,0.8284594426330564,0.1715405573669436
252,0.8285163712529564,0.17148362874704445
253,0.8285731373253897,0.17142686267461035
254,0.8286297409679493,0.17137025903205108
255,0.8286861822979046,0.17131381770209486
256,0.8287424614322065,0.17125753856779422
257,0.8287985784874801,0.17120142151251985
258,0.828854533580034,0.1711454664199657
259,0.8289103268258544,0.17108967317414592
260,0.8289659583406046,0.17103404165939606
261,0.8290214282396274,0.17097857176037198
262,0.8290767366379493,0.17092326336205066
263,0.8291318836502711,0.17086811634972954
264,0.8291868693909736,0.17081313060902648
265,0.82924169397412,0.17075830602588066
266,0.8292963575134505,0.17070364248655007
267,0.829350860122385,0.17064913987761454
268,0.8294052019140267,0.1705947980859741
269,0.8294593830011523,0.17054061699884726
270,0.8295134034962267,0.17048659650377412
271,0.829567263511387,0.1704327364886138
272,0.8296209631584546,0.17037903684154598
273,0.8296745025489315,0.1703254974510693
274,0.8297278817939969,0.17027211820600233
275,0.829781101004516,0.1702188989954842
276,0.8298341602910291,0.17016583970897123
277,0.8298870597637584,0.17011294023624182
278,0.8299397995326093,0.170060200467391
279,0.8299923797071659,0.1700076202928347
280,0.8300448003966927,0.16995519960330754
281,0.8300970617101366,0.1699029382898627
282,0.8301491637561275,0.1698508362438727
283,0.8302011066429706,0.1697988933570285
284,0.8302528904786595,0.16974710952134003
285,0.8303045153708638,0.16969548462913586
286,0.8303559814269376,0.1696440185730628
287,0.830407288753915,0.16959271124608571
288,0.8304584374585107,0.16954156254148853
289,0.8305094276471274,0.16949057235287332
290,0.8305602594258408,0.1694397405741597
291,0.8306109329004145,0.1693890670995858
292,0.8306614481762926,0.16933855182370727
293,0.8307118053586017,0.169288194641398
294,0.8307620045521503,0.16923799544784915
295,0.8308120458614301,0.16918795413857074
296,0.8308619293906115,0.16913807060938768
297,0.830911655243555,0.16908834475644577
298,0.830961223523795,0.16903877647620524
299,0.8310106343345546,0.16898936566544548
300,0.831059887778738,0.16894011222126162
301,0.831108983958933,0.16889101604106668
302,0.8311579229774089,0.16884207702259094
303,0.8312067049361197,0.16879329506388088
304,0.8312553299367001,0.1687446700632999
305,0.8313037980804717,0.16869620191952756
306,0.8313521094684378,0.16864789053156146
307,0.831400264201286,0.16859973579871468
308,0.8314482623793837,0.16855173762061643
309,0.8314961041027882,0.1685038958972126
310,0.8315437894712353,0.16845621052876542
311,0.8315913185841471,0.1684086814158522
312,0.8316386915406316,0.16836130845936859
313,0.831685908439476,0.16831409156052318
314,0.8317329693791568,0.16826703062084267
315,0.8317798744578311,0.16822012554216853
316,0.8318266237733433,0.16817337622665762
317,0.8318732174232172,0.1681267825767825
318,0.8319196555046693,0.1680803444953313
319,0.831965938114592,0.1680340618854077
320,0.8320120653495698,0.16798793465043035
321,0.8320580373058669,0.16794196269413234
322,0.8321038540794372,0.16789614592056348
323,0.8321495157659138,0.16785048423408633
324,0.832195022460619,0.16780497753938015
325,0.8322403742585625,0.1677596257414382
326,0.8322855712544319,0.1677144287455679
327,0.8323306135426078,0.16766938645739254
328,0.8323755012171512,0.16762449878284838
329,0.8324202343718135,0.1675797656281869
330,0.832464813100026,0.16753518689997368
331,0.8325092374949116,0.16749076250508826
332,0.832553507649275,0.16744649235072506
333,0.8325976236556092,0.16740237634439076
334,0.832641585606093,0.16735841439390792
335,0.8326853935925893,0.16731460640741133
336,0.8327290477066497,0.16727095229334987
337,0.8327725480395121,0.16722745196048724
338,0.8328158946821009,0.1671841053178985
339,0.8328590877250264,0.16714091227497407
340,0.8329021272585845,0.16709787274141624
341,0.8329450133727597,0.1670549866272409
342,0.8329877461572216,0.1670122538427778
343,0.8330303257013315,0.16696967429866869
344,0.8330727520941316,0.16692724790586924
345,0.8331150254243533,0.16688497457564644
346,0.8331571457804187,0.16684285421958137
347,0.833199113250433,0.16680088674956767
348,0.8332409279221894,0.16675907207781065
349,0.8332825898831715,0.1667174101168292
350,0.8333240992205472,0.16667590077945307
351,0.8333654560211742,0.16663454397882552
352,0.8334066603715984,0.16659333962840175
353,0.833447712358052,0.1665522876419487
354,0.8334886120664549,0.1665113879335455
355,0.833529359582417,0.1664706404175827
356,0.8335699549912369,0.16643004500876352
357,0.8336103983778983,0.166389601622102
358,0.8336506898270758,0.1663493101729243
359,0.8336908294231319,0.16630917057686811
360,0.8337308172501176,0.1662691827498821
361,0.833770653391774,0.16622934660822644
362,0.8338103379315279,0.16618966206847252
363,0.8338498709524967,0.16615012904750287
364,0.8338892525374889,0.16611074746251178
365,0.8339284827689972,0.16607151723100272
366,0.8339675617292076,0.1660324382707919
367,0.8340064894999947,0.16599351050000502
368,0.8340452661629211,0.16595473383707937
369,0.8340838917992388,0.1659161082007616
370,0.8341223664898905,0.1658776335101103
371,0.8341606903155063,0.16583930968449279
372,0.834198863356411,0.16580113664358884
373,0.834236885692613,0.16576311430738633
374,0.8342747574038151,0.1657252425961841
375,0.8343124785694089,0.16568752143059182
376,0.8343500492684728,0.16564995073152736
377,0.8343874695797809,0.16561253042021992
378,0.8344247395817933,0.16557526041820725
379,0.8344618593526625,0.16553814064733816
380,0.8344988289702308,0.1655011710297699
381,0.8345356485120312,0.1654643514879696
382,0.8345723180552873,0.16542768194471366
383,0.8346088376769129,0.16539116232308756
384,0.8346452074535134,0.16535479254648688
385,0.8346814274613842,0.1653185725386153
386,0.8347174977765143,0.1652825022234863
387,0.8347534184745792,0.16524658152542154
388,0.8347891896309481,0.16521081036905155
389,0.8348248113206833,0.16517518867931727
390,0.8348602836185345,0.16513971638146574
391,0.8348956065989452,0.16510439340105423
392,0.834930780336052,0.1650692196639485
393,0.8349658049036774,0.16503419509632167
394,0.8350006803753426,0.16499931962465672
395,0.8350354068242569,0.16496459317574313
396,0.8350699843233205,0.1649300156766799
397,0.835104412945126,0.16489558705487314
398,0.8351386927619618,0.16486130723803827
399,0.8351728238458029,0.16482717615419648
400,0.8352068062683209,0.1647931937316786
401,0.8352406401008777,0.16475935989912283
402,0.8352743254145258,0.1647256745854736
403,0.835307862280015,0.16469213771998484
404,0.8353412507677833,0.16465874923221674
405,0.8353744909479631,0.16462550905203743
406,0.8354075828903791,0.16459241710962144
407,0.8354405266645492,0.16455947333545176
408,0.8354733223396837,0.1645266776603171
409,0.8355059699846858,0.16449403001531443
410,0.8355384696681535,0.16446153033184682
411,0.8355708214583756,0.1644291785416249
412,0.8356030254233351,0.1643969745766651
413,0.8356350816307091,0.16436491836929157
414,0.8356669901478648,0.16433300985213437
415,0.8356987510418694,0.16430124895813078
416,0.8357303643794767,0.16426963562052324
417,0.8357618302271382,0.16423816977286182
418,0.8357931486509967,0.16420685134900243
419,0.8358243197168922,0.1641756802831072
420,0.8358553434903565,0.16414465650964408
421,0.8358862200366126,0.16411377996338752
422,0.8359169494205827,0.16408305057941697
423,0.8359475317068806,0.16405246829311923
424,0.835977966959815,0.1640220330401859
425,0.8360082552433867,0.16399174475661413
426,0.8360383966212931,0.16396160337870705
427,0.8360683911569261,0.16393160884307348
428,0.8360982389133733,0.16390176108662752
429,0.8361279399534113,0.16387206004658844
430,0.8361574943395189,0.16384250566048142
431,0.8361869021338635,0.16381309786613596
432,0.836216163398313,0.16378383660168747
433,0.8362452781944234,0.16375472180557635
434,0.8362742465834526,0.16372575341654744
435,0.8363030686263491,0.16369693137365085
436,0.8363317443837578,0.16366825561624151
437,0.8363602739160205,0.16363972608397936
438,0.8363886572831722,0.1636113427168286
439,0.8364168945449423,0.16358310545505786
440,0.8364449857607593,0.163555014239241
441,0.8364729309897443,0.163527069010256
442,0.8365007302907155,0.16349926970928466
443,0.8365283837221864,0.16347161627781415
444,0.8365558913423659,0.16344410865763428
445,0.8365832532091588,0.1634167467908412
446,0.836610469380167,0.1633895306198331
447,0.8366375399126866,0.16336246008731312
448,0.8366644648637112,0.1633355351362882
449,0.83669124428993,0.16330875571006917
450,0.8367178782477297,0.16328212175227103
451,0.8367443667931892,0.16325563320681113
452,0.8367707099820886,0.16322929001791142
453,0.8367969078699017,0.1632030921300977
454,0.8368229605118016,0.16317703948819864
455,0.8368488679626533,0.1631511320373463
456,0.8368746302770238,0.16312536972297673
457,0.8369002475091715,0.16309975249082886
458,0.8369257197130564,0.16307428028694432
459,0.8369510469423314,0.16304895305766787
460,0.8369762292503518,0.16302377074964908
461,0.8370012666901626,0.16299873330983775
462,0.8370261593145114,0.16297384068548862
463,0.8370509071758416,0.1629490928241591
464,0.8370755103262922,0.16292448967370796
465,0.8370999688177021,0.16290003118229854
466,0.837124282701605,0.16287571729839537
467,0.8371484520292333,0.162851547970766
468,0.8371724768515194,0.16282752314848115
469,0.8371963572190868,0.1628036427809125
470,0.8372200931822649,0.1627799068177358
471,0.8372436847910734,0.16275631520892736
472,0.8372671320952332,0.1627328679047673
473,0.8372904351441632,0.16270956485583693
474,0.8373135939869799,0.16268640601301998
475,0.8373366086724972,0.16266339132750238
476,0.8373594792492294,0.1626405207507713
477,0.8373822057653838,0.16261779423461653
478,0.8374047882688707,0.1625952117311295
479,0.837427226807297,0.16257277319270347
480,0.837449521427967,0.16255047857203306
481,0.8374716721778843,0.16252832782211507
482,0.837493679103752,0.1625063208962473
483,0.8375155422519713,0.16248445774802944
484,0.837537261668638,0.16246273833136282
485,0.8375588373995514,0.16244116260044905
486,0.8375802694902069,0.16241973050979286
487,0.8376015579858018,0.16239844201419887
488,0.8376227029312274,0.1623772970687731
489,0.8376437043710766,0.16235629562892298
490,0.8376645623496424,0.16233543765035752
491,0.8376852769109141,0.16231472308908568
492,0.8377058480985827,0.16229415190141785
493,0.8377262759560354,0.16227372404396512
494,0.837746560526359,0.16225343947364052
495,0.8377667018523436,0.16223329814765627
496,0.8377866999764744,0.16221330002352635
497,0.8378065549409354,0.1621934450590648
498,0.8378262667876123,0.162173733212387
499,0.8378458355580916,0.16215416444190822
500,0.8378652612936547,0.1621347387063446
501,0.8378845440352878,0.1621154559647125
502,0.8379036838236712,0.16209631617632841
503,0.8379226806991891,0.16207731930081007
504,0.8379415347019253,0.16205846529807483
505,0.8379602458716605,0.16203975412833999
506,0.8379788142478773,0.16202118575212313
507,0.8379972398697579,0.1620027601302427
508,0.8380155227761835,0.1619844772238162
509,0.8380336630057388,0.1619663369942618
510,0.8380516605967029,0.1619483394032974
511,0.8380695155870598,0.16193048441294045
512,0.8380872280144905,0.16191277198550896
513,0.8381047979163795,0.16189520208362032
514,0.8381222253298091,0.16187777467019157
515,0.8381395102915604,0.16186048970843914
516,0.8381566528381201,0.16184334716188004
517,0.8381736530056701,0.1618263469943299
518,0.8381905108300962,0.16180948916990448
519,0.8382072263469822,0.16179277365301864
520,0.8382237995916125,0.16177620040838658
521,0.8382402305989771,0.16175976940102255
522,0.8382565194037601,0.16174348059623983
523,0.8382726660403494,0.1617273339596509
524,0.8382886705428334,0.16171132945716654
525,0.8383045329450017,0.16169546705499896
526,0.8383202532803433,0.16167974671965707
527,0.8383358315820498,0.16166416841795037
528,0.8383512678830131,0.16164873211698727
529,0.838366562215826,0.16163343778417444
530,0.8383817146127815,0.161618285387218
531,0.8383967251058769,0.16160327489412343
532,0.8384115937268056,0.16158840627319407
533,0.838426320506967,0.161573679493033
534,0.838440905477458,0.1615590945225414
535,0.8384553486690796,0.16154465133091994
536,0.8384696501123332,0.16153034988766704
537,0.8384838098374199,0.16151619016258018
538,0.8384978278742437,0.16150217212575585
539,0.8385117042524108,0.1614882957475883
540,0.8385254390012296,0.16147456099877133
541,0.8385390321497036,0.161460967850296
542,0.8385524837265477,0.16144751627345305
543,0.8385657937601702,0.16143420623983018
544,0.8385789622786846,0.16142103772131478
545,0.8385919893099082,0.16140801069009203
546,0.8386048748813543,0.16139512511864496
547,0.8386176190202443,0.1613823809797562
548,0.8386302217534956,0.16136977824650475
549,0.8386426831077317,0.1613573168922687
550,0.838655003109275,0.16134499689072454
551,0.8386671817841544,0.16133281821584647
552,0.8386792191580938,0.16132078084190696
553,0.8386911152565241,0.16130888474347535
554,0.8387028701045794,0.16129712989542125
555,0.8387144837270906,0.16128551627290974
556,0.8387259561485946,0.16127404385140595
557,0.8387372873933292,0.16126271260667072
558,0.8387484774852354,0.16125152251476454
559,0.8387595264479547,0.16124047355204543
560,0.8387704343048318,0.16122956569516794
561,0.8387812010789147,0.16121879892108534
562,0.8387918267929515,0.16120817320704883
563,0.8388023114693934,0.16119768853060676
564,0.8388126551303947,0.16118734486960445
565,0.8388228577978125,0.16117714220218665
566,0.8388329194932055,0.16116708050679426
567,0.8388428402378333,0.16115715976216585
568,0.8388526200526618,0.16114737994733816
569,0.8388622589583549,0.16113774104164444
570,0.8388717569752835,0.16112824302471646
571,0.8388811141235166,0.16111888587648265
572,0.8388903304228305,0.16110966957716893
573,0.8388994058927006,0.16110059410729882
574,0.8389083405523066,0.16109165944769335
575,0.8389171344205301,0.16108286557947002
576,0.8389257875159553,0.16107421248404433
577,0.8389342998568716,0.16106570014312924
578,0.838942671461266,0.16105732853873392
579,0.8389509023468337,0.16104909765316583
580,0.8389589925309704,0.1610410074690294
581,0.838966942030774,0.16103305796922526
582,0.8389747508630472,0.16102524913695238
583,0.8389824190442932,0.16101758095570634
584,0.8389899465907199,0.16101005340927935
585,0.838997333518239,0.16100266648176187
586,0.8390045798424606,0.16099542015753945
587,0.839011685578704,0.16098831442129674
588,0.839018650741986,0.16098134925801422
589,0.8390254753470308,0.16097452465296933
590,0.8390321594082626,0.1609678405917371
591,0.8390387029398108,0.16096129706018888
592,0.8390451059555069,0.16095489404449317
593,0.8390513684688846,0.1609486315311148
594,0.8390574904931832,0.16094250950681652
595,0.8390634720413422,0.16093652795865732
596,0.8390693131260066,0.16093068687399295
597,0.8390750137595244,0.16092498624047624
598,0.8390805739539434,0.16091942604605577
599,0.8390859937210202,0.16091400627897887
600,0.8390912730722124,0.16090872692778835
601,0.8390964120186762,0.1609035879813231
602,0.8391014105712792,0.16089858942872
603,0.8391062687405869,0.16089373125941256
604,0.8391109865368694,0.16088901346313025
605,0.8391155639701005,0.1608844360298996
606,0.8391200010499565,0.16087999895004368
607,0.839124297785818,0.16087570221418235
608,0.8391284541867678,0.16087154581323193
609,0.8391324702615944,0.16086752973840568
610,0.8391363460187871,0.16086365398121308
611,0.8391400814665388,0.1608599185334603
612,0.8391436766127499,0.16085632338725064
613,0.8391471314650167,0.16085286853498276
614,0.839150446030647,0.16084955396935333
615,0.8391536203166463,0.16084637968335447
616,0.8391566543297255,0.16084334567027517
617,0.8391595480762991,0.16084045192370108
618,0.8391623015624857,0.16083769843751466
619,0.8391649147941057,0.1608350852058938
620,0.8391673877766851,0.16083261222331402
621,0.8391697205154532,0.16083027948454717
622,0.8391719130153389,0.160828086984661
623,0.8391739652809805,0.16082603471902004
624,0.8391758773167141,0.1608241226832851
625,0.8391776491265852,0.16082235087341423
626,0.8391792807143388,0.1608207192856615
627,0.8391807720834232,0.16081922791657677
628,0.8391821232369936,0.1608178767630067
629,0.8391833341779055,0.1608166658220953
630,0.8391844049087182,0.16081559509128207
631,0.8391853354316974,0.16081466456830334
632,0.8391861257488096,0.16081387425119126
633,0.8391867758617249,0.16081322413827495
634,0.8391872857718196,0.16081271422818058
635,0.8391876554801708,0.16081234451982931
636,0.8391878849875595,0.16081211501244014
637,0.8391879742944726,0.16081202570552702
638,0.8391879234010978,0.16081207659890157
639,0.8391877323073283,0.16081226769267198
640,0.8391874010127588,0.16081259898724096
641,0.8391869295166893,0.1608130704833099
642,0.8391863178181247,0.16081368218187575
643,0.8391855659157692,0.16081443408423102
644,0.8391846738080334,0.16081532619196606
645,0.839183641493033,0.16081635850696682
646,0.8391824689685828,0.1608175310314163
647,0.8391811562322072,0.16081884376779296
648,0.8391797032811267,0.1608202967188724
649,0.8391781101122728,0.16082188988772692
650,0.8391763767222747,0.16082362327772434
651,0.8391745031074698,0.16082549689252995
652,0.8391724892638958,0.16082751073610482
653,0.8391703351872943,0.16082966481270627
654,0.8391680408731107,0.16083195912688927
655,0.8391656063164953,0.16083439368350386
656,0.8391630315123021,0.1608369684876977
657,0.8391603164550858,0.16083968354491418
658,0.8391574611391066,0.16084253886089342
659,0.839154465558328,0.16084553444167224
660,0.839151329706416,0.1608486702935836
661,0.8391480535767418,0.16085194642325767
662,0.8391446371623804,0.1608553628376204
663,0.8391410804561061,0.16085891954389428
664,0.8391373834504015,0.16086261654959905
665,0.8391335461374501,0.16086645386255047
666,0.8391295685091392,0.16087043149086133
667,0.83912545055706,0.1608745494429402
668,0.8391211922725063,0.16087880772749288
669,0.839116793646477,0.16088320635352227
670,0.8391122546696738,0.16088774533032651
671,0.8391075753324977,0.1608924246675017
672,0.8391027556250598,0.1608972443749401
673,0.8390977955371692,0.16090220446282996
674,0.8390926950583423,0.1609073049416575
675,0.8390874541777947,0.16091254582220493
676,0.8390820728844482,0.16091792711555103
677,0.8390765511669281,0.16092344883307155
678,0.8390708890135616,0.16092911098643908
679,0.8390650864123768,0.16093491358762244
680,0.8390591433511119,0.1609408566488887
681,0.8390530598171994,0.16094694018279984
682,0.8390468357977846,0.1609531642022156
683,0.8390404712797073,0.1609595287202922
684,0.8390339662495157,0.1609660337504837
685,0.8390273206934596,0.16097267930654002
686,0.8390205345974923,0.16097946540250826
687,0.8390136079472679,0.16098639205273219
688,0.839006540728147,0.1609934592718527
689,0.8389993329251919,0.16100066707480837
690,0.8389919845231665,0.16100801547683355
691,0.8389844955065393,0.16101550449346028
692,0.8389768658594822,0.16102313414051728
693,0.8389690955658687,0.1610309044341311
694,0.8389611846092763,0.16103881539072448
695,0.8389531329729821,0.16104686702701712
696,0.8389449406399732,0.1610550593600271
697,0.8389366075929325,0.16106339240706824
698,0.8389281338142481,0.1610718661857521
699,0.838919519286013,0.16108048071398776
700,0.8389107639900196,0.16108923600998087
701,0.8389018679077654,0.1610981320922348
702,0.8388928310204503,0.16110716897955016
